Date,0,1,2
1999-02-05,-5.4567396342,-2.34202742081,-1.3441062569
1999-02-12,-6.27656955498,-9.43627614483,-8.17356147987
1999-02-19,1.90481949707,1.03627870355,3.17945856612
1999-02-26,4.94047196997,5.51518200751,11.1599900619
1999-03-05,1.96543528399,1.93242728264,8.06297344001
1999-03-12,7.84016670284,7.82007473075,8.00427076735
1999-03-19,8.8509825306,11.6799267746,8.61081161568
1999-03-26,6.23302022423,4.99143913817,7.65191498342
1999-04-02,7.45289804749,5.8198239243,9.64814340167
1999-04-09,-3.40902576252,-0.709222830949,-1.77145079323
1999-04-16,3.95472970883,2.46058108022,3.7582711149
1999-04-23,8.91066859647,7.36118173432,8.85811824514
1999-04-30,0.682173188092,0.963089306096,1.11899712935
1999-05-07,1.8371612851,4.98545602252,2.56330401925
1999-05-14,-7.95371720478,-5.30545629559,-6.57443575311
1999-05-21,-4.5019358816,-4.92710490068,-7.78571954582
1999-05-28,2.37702193339,0.671143458799,2.71733475091
1999-06-04,-2.79024566188,-3.40168852783,-0.815665207375
1999-06-11,10.7222135805,6.69145887853,6.26940693389
1999-06-18,-0.0620155058635,1.92313619279,3.25416530736
1999-06-25,-0.559877045702,-0.956945101615,-2.10692519114
1999-07-02,5.16675225463,2.84379353205,4.53440738814
1999-07-09,9.81067826811,6.33696139326,6.33568639533
1999-07-16,3.32747888849,3.73070524128,4.0767422772
1999-07-23,0.155722844861,2.50360781613,2.58579371374
1999-07-30,2.45914031373,1.90481949707,2.14654706407
1999-08-06,-1.63268932874,-0.540541856691,0.808713583318
1999-08-13,3.88447323832,4.50407254243,5.83624250623
1999-08-20,2.87754552917,0.774197415362,6.99664865965
1999-08-27,-2.67981931547,2.53820732714,-5.08631560197
1999-09-03,3.15943654182,0.749067172916,0.57175684632
1999-09-10,4.85622958763,5.56370803054,5.92150837101
1999-09-17,5.06549867928,4.37353935078,3.79592225661
1999-09-24,-0.260303834616,-0.451468035453,1.33609387362
1999-10-01,0.994172873963,2.89875368733,2.32099217961
1999-10-08,-3.63517143894,-2.89875368733,-7.77593646991
1999-10-15,-2.89613001392,-5.10551708003,-4.4084273132
1999-10-22,0.0459031451714,2.12022076506,1.84208390426
1999-10-29,0.13758314484,-0.467290569939,1.20947048833
1999-11-05,1.81658038066,0.233918235317,-4.584368962
1999-11-12,10.864045929,6.33696139326,7.91621933963
1999-11-19,1.68138468633,3.2365284502,6.69470875559
1999-11-26,2.4702295054,2.10091760893,4.06835766364
1999-12-03,-1.83706553813,-1.88882845202,-3.42780361338
1999-12-10,1.52674721308,0.633581844909,1.12333293574
1999-12-24,-1.29034048359,0.0,-2.30911758082
1999-12-31,-0.512922805342,-0.845671001822,0.396825917562
2000-01-07,-6.70733767408,-5.90335315842,-1.79825025504
2000-01-14,2.91808950215,1.34230203321,0.703167136368
2000-01-21,8.04850597298,6.03631497271,10.4909963724
2000-01-28,2.28602797407,1.6597891409,1.56497716671
2000-02-04,1.25185729101,-0.412371718386,0.354296207634
2000-02-11,1.09171389953,2.24728558521,1.62248680871
2000-02-18,0.649352931055,1.6032407531,0.043487715406
2000-02-25,-0.179953260727,-3.85052633831,3.37711083857
2000-03-03,6.04550871886,0.0,0.0
2000-03-10,2.70964896881,9.4558582625,10.1443649193
2000-03-17,-6.51107420304,-4.81324857505,-6.10757300069
2000-03-24,-10.8535681494,-4.84943499386,-12.4974760753
2000-03-31,-4.57911321959,-1.25001627642,-3.775792262
2000-04-07,-4.41155339322,-3.19515998066,-5.06684115327
2000-04-14,-7.21273812904,-9.29320573994,-3.14746793411
2000-04-21,5.95920972022,2.11523750052,6.29578501525
2000-04-28,1.25352840881,6.30839754266,-1.36520891683
2000-05-05,6.9679920638,3.01098014714,3.42614934344
2000-05-12,7.48517431066,8.1345639454,6.78537029567
2000-05-19,6.37249932875,4.39421218565,5.68628618945
2000-05-26,1.31672034026,-1.88684843044,-0.630121807673
2000-06-02,2.010631713,0.0,1.29790392193
2000-06-09,-3.32735205326,1.324522675,0.91097938489
2000-06-16,3.89926277947,4.95059838135,3.48354380841
2000-06-23,-0.100688043412,-4.38827262591,-0.719140134811
2000-06-30,4.11174512044,3.30912546263,0.997415011263
2000-07-07,-0.419829455659,-1.27390257774,-4.5896379818
2000-07-14,-1.20463771569,0.0,-5.95082460271
2000-07-21,-8.82926071457,-3.35226920386,0.747092026837
2000-07-28,-7.15517265167,-7.87808778531,-0.263042676877
2000-08-04,1.75242579844,0.408998525153,-10.3022017077
2000-08-11,6.78845031937,5.17013743769,10.3460902315
2000-08-18,5.92537627379,4.73125133649,2.64141791061
2000-08-25,5.4994451281,2.91459610808,5.68972211376
2000-09-08,13.6870162739,8.92530277826,9.5420277608
2000-09-15,-9.10371372557,-2.49389483473,-3.62453274928
2000-09-22,-0.512435183126,4.92710490068,3.55111130693
2000-09-29,-11.7896369368,-7.83081018613,-12.5432490034
2000-10-06,1.41798459608,1.88846813905,-0.962149233697
2000-10-13,6.48946427673,3.01530381707,8.88312137066
2000-10-20,-2.73902473089,0.821697310228,-5.98316670574
2000-10-27,1.21952730938,2.58495814613,0.0816326575945
2000-11-03,-1.44580831752,-2.25816046967,-7.36373174644
2000-11-10,2.20844309103,2.25816046967,-1.37079307654
2000-11-17,5.33172024846,0.952388151126,5.37390988308
2000-11-24,0.419287826004,-6.19090165985,1.88093319575
2000-12-01,-2.81879550734,-3.41913647483,-3.97011598122
2000-12-08,-14.0007899457,-16.8161416897,-17.109655568
2000-12-15,-8.63686621401,-12.4751704972,-12.5094978951
2000-12-22,-9.96371839284,-2.59754864033,-9.28219685851
2000-12-29,-4.35229699344,-5.40672212703,0.570524526932
2001-01-05,6.75089715263,7.06749576699,8.42156478839
2001-01-12,3.9540508487,3.24102441508,2.46784403552
2001-01-19,1.38918685724,3.79933964392,4.70609948204
2001-01-26,6.78096727688,5.12932943876,8.94421681933
2001-02-02,0.147221226444,-0.417537141048,-8.13624043349
2001-02-09,8.56005501953,8.22931506744,7.69014303943
2001-02-16,-6.95476699043,-2.73454538905,-4.5739680051
2001-02-23,-4.97135001935,-3.83498053749,-1.99586457067
2001-03-02,-3.99665218194,-3.77403279828,-5.22710163734
2001-03-09,2.61784826282,3.77403279828,4.96149723153
2001-03-16,-6.36904427551,-3.34759291964,-10.6543247907
2001-03-23,-3.55611618355,-1.71678036224,-8.64735980038
2001-03-30,2.35701147071,-0.43384015986,1.60003413464
2001-04-06,-0.166527931906,0.0,-3.16053394153
2001-04-13,8.00427076735,4.87901641694,2.77885408886
2001-04-20,1.0331065676,2.65592730724,4.97305698266
2001-04-27,-0.840983549807,-2.24270357874,-2.2693399493
2001-05-04,4.61360647759,2.64511860872,5.25641986054
2001-05-11,1.78024683434,-1.0090902982,4.43238018802
2001-05-18,2.03179329438,1.20969217088,2.50221561755
2001-05-25,3.36545204603,5.07921668401,3.50723834658
2001-06-01,-1.54722013771,3.55509842643,-4.00269765905
2001-06-08,0.0346440329119,-0.923367594695,0.660068403135
2001-06-15,0.0,-2.8223886588,10.0083458557
2001-06-22,-7.36551158213,-3.89154162497,-3.94588367405
2001-06-29,-0.710947802769,-3.22608622182,-2.08558132808
2001-07-06,-2.77954311203,-2.91080841581,-0.210970542385
2001-07-13,-5.67950912509,1.67367923555,-0.741921792203
2001-07-20,-4.17248675916,-5.32607231564,-4.40408218735
2001-07-27,5.06752934942,2.16458667747,2.68730182511
2001-08-03,0.565429616299,1.48780640262,-0.325203538638
2001-08-10,3.05397519654,2.70568013875,4.82212623931
2001-08-17,-0.744955415344,3.82725462049,1.6419045095
2001-08-24,0.275103337189,-4.85925552369,-1.12590749259
2001-08-31,4.18889290678,1.64612770541,3.83691689354
2001-09-07,0.263108590047,-0.819676720418,3.83821706434
2001-09-14,6.64370556178,4.82021018179,3.00492092429
2001-09-21,-7.51081749809,-0.392927813989,-2.90963744876
2001-09-28,-23.1604079941,-15.0548252483,-20.1941343664
2001-10-05,0.760821549208,-6.37760353972,-5.20296714459
2001-10-12,-0.951934841969,-2.97051544139,-2.42323133878
2001-10-19,-5.05133122121,-1.77444452991,-6.96669530763
2001-10-26,2.87575592951,-0.770222036209,-4.20027317747
2001-11-02,-3.6838411349,-2.61111440037,-3.43381375809
2001-11-09,-2.10102527341,-5.15718071313,-1.83626165745
2001-11-16,-4.71860656133,1.65749650942,-5.1722554311
2001-11-23,0.811034453745,-9.77789782054,-6.03319246096
2001-11-30,1.23094944713,4.72064045698,7.42856393835
2001-12-07,1.00556549883,3.67792515033,3.99902399323
2001-12-14,-5.2430272644,-5.42215541666,-7.84414263066
2001-12-21,3.91780246301,3.45855796498,4.91710440064
2001-12-28,1.90280582423,5.24257973398,8.04527237871
2002-01-04,6.04398187851,0.161160389434,0.49071251641
2002-01-11,0.63866588988,3.99842846411,4.71237748486
2002-01-18,-9.76635835185,-7.38303100667,-12.1124168066
2002-01-25,1.34086213804,-0.556794311524,-0.83176282931
2002-02-01,2.78452453124,2.91630020558,3.79933964392
2002-02-08,3.11170221653,0.648650922961,5.68334747632
2002-02-15,5.28240157564,3.44222494224,6.1599122462
2002-02-22,-4.73143599455,-1.89180628864,-1.04439591611
2002-03-01,2.85593019085,3.13341561704,2.84624646638
2002-03-08,7.79494054737,10.0205865069,13.297320115
2002-03-15,5.03498769003,6.30839754266,5.96059404277
2002-03-22,4.22215271001,2.41599326651,4.32388506329
2002-03-29,2.4263220174,1.81631181124,3.36832238976
2002-04-05,5.40461936505,5.57621555846,11.3172107744
2002-04-12,-5.96551827147,-4.03932134064,-3.40665545636
2002-04-19,0.0,-3.35320602906,-6.36388359667
2002-04-26,5.28188476964,5.23157893642,5.82236602789
2002-05-03,0.645776223315,1.16631123,2.23722977545
2002-05-10,-0.989353579811,-1.28774415324,-0.933547566758
2002-05-17,0.761908447644,3.73652370189,4.24107273494
2002-05-24,-6.83154105844,-3.13082833107,-4.73357429009
2002-05-31,-2.5099034055,-3.8158475595,-3.70328031684
2002-06-07,-4.29944915729,0.0418147612198,-0.888894741725
2002-06-14,0.909293989717,-2.92703823001,-1.80185055027
2002-06-21,5.65595755683,3.30258634508,1.7078213943
2002-06-28,2.45435775917,1.28286468648,4.10101235773
2002-07-05,1.85081085437,0.0,0.0
2002-07-12,-0.312622372627,-0.288243971447,-0.316527508225
2002-07-19,2.81708769667,3.36540983812,3.64646891513
2002-07-26,-3.20924506199,-0.800644789374,-1.3187004282
2002-08-02,0.899673582523,-1.41674096006,-0.487914030702
2002-08-09,-0.625002034517,-1.56124781718,-2.02117816865
2002-08-16,3.54155565069,2.33282524909,3.56544005031
2002-08-23,4.22128573817,4.6244161174,4.41090555629
2002-08-30,-0.181455321064,0.922728576907,-1.30720815674
2002-09-06,-0.291015119898,-0.191534247407,-0.46798638911
2002-09-13,3.7888734969,3.39271137212,4.29859627518
2002-09-20,-0.668663409906,-1.4184634992,-0.0817327385099
2002-09-27,2.95725150541,2.23057575143,3.96766127375
2002-10-04,-0.964526940149,1.35112517338,0.313848825686
2002-10-11,-2.52379325899,-2.12617980058,-2.90105780825
2002-10-18,0.989057868406,-0.89319536879,-3.32065763193
2002-10-25,-6.64853476054,-2.45991590134,-5.04380405553
2002-11-01,-4.10254963173,-5.75641756633,-5.08088597249
2002-11-08,-5.01609663032,-4.6094935926,-5.98753638349
2002-11-15,-3.77403279828,-4.87689149264,-7.89414533561
2002-11-22,3.1962350703,2.77245480149,1.31615482428
2002-11-29,4.17487172979,4.58095360313,3.44418519912
2002-12-06,2.81819042095,-0.12445552322,2.39652008494
2002-12-13,3.52643175295,1.89150376137,1.56635605758
2002-12-20,9.65287839765,6.19894501677,12.6647627511
2002-12-27,4.78876370324,3.35058633963,10.0857452404
2003-01-03,-0.129073912725,0.994666517074,1.68780377874
2003-01-10,-1.95637149275,-1.51434103479,2.99760173552
2003-01-17,3.58971444915,2.09913802303,5.28424813744
2003-01-24,1.04282822119,4.31516403031,0.209863665692
2003-01-31,-1.93626109456,1.55847310167,-4.61207741883
2003-02-07,1.21059140121,0.308801068858,-0.256457367159
2003-02-14,3.75995820291,2.50351369986,2.8211635898
2003-02-21,0.638397060992,0.632808106709,-3.92777761223
2003-02-28,2.15835716672,1.28650957969,3.28376823076
2003-03-07,1.14994632969,-2.35461052172,-3.2096117572
2003-03-14,-1.14994632969,1.59790350579,-1.04322853734
2003-03-21,-17.9478626663,-12.1712476321,-17.2927616096
2003-03-28,-4.46292091155,-10.5319072611,-6.72135115869
2003-04-04,-0.0742390531499,0.825427715849,1.4184634992
2003-04-11,-7.59663633223,-4.97153762632,-7.25202120049
2003-04-18,-0.160384958197,0.903037742778,2.24616381101
2003-04-25,-1.04881961831,3.16015342331,3.01432641939
2003-05-02,-4.60566772738,-5.23635256815,-3.85695841876
2003-05-09,3.17619678656,1.30266714,5.09448016152
2003-05-16,7.52532290073,4.43016969168,3.66885819877
2003-05-23,3.67082413091,1.79963957128,1.22367264484
2003-05-30,-2.34429340361,1.88722726208,-1.13251493571
2003-06-06,4.99369532859,0.238379135528,5.06324838452
2003-06-13,1.63413938377,2.27550029937,3.61510767634
2003-06-20,-5.43021560769,-2.31519071465,-4.74752395881
2003-06-27,1.14667429894,1.80964812523,2.0806992506
2003-07-04,4.35398865228,2.08340869028,4.85654244069
2003-07-11,0.0703977501794,1.13896447644,3.17742394678
2003-07-18,1.11967579819,2.38728233869,1.29795332494
2003-07-25,-2.5371339742,-1.26114431143,-2.2126544728
2003-08-01,1.76870546372,-0.599028373068,-1.61098933112
2003-08-08,5.69051481727,3.93940133675,6.4462391565
2003-08-15,-1.97363823887,0.540055318,-1.57302303537
2003-08-22,0.337268447864,-2.14125401049,-1.0886577193
2003-08-29,1.4042357123,2.06941492694,1.04998048037
2003-09-05,-6.72868716419,-3.62212634343,-8.05263836201
2003-09-12,-2.11743062541,-4.84735228004,-5.47196586128
2003-09-19,-6.24852563302,-2.65519858324,-6.07076633511
2003-09-26,2.25243345785,-1.37487001917,0.93677500036
2003-10-03,6.89173684479,4.6927098889,7.49733984302
2003-10-10,5.15046885327,4.11016756856,4.35863362944
2003-10-17,3.67978442205,5.22994994028,5.98692519539
2003-10-24,-4.41878677754,-2.76250750792,-6.15269398594
2003-10-31,-4.12997440481,-1.46576460802,-3.11735436423
2003-11-07,-1.4510960693,-2.16426357961,-0.686992826442
2003-11-14,3.36519661646,4.57138198915,4.42456832296
2003-11-21,2.04715439802,1.96259644567,5.06335549607
2003-11-28,-4.3837907851,0.317516583569,-6.76782411422
2003-12-05,2.06048847255,-3.98831375096,-0.588731725704
2003-12-12,4.19689341829,2.49786742386,3.35922109907
2003-12-19,2.29367853431,2.88955974102,2.61636980792
2003-12-26,-6.80215260973,-1.2231499689,-2.16875970148
2004-01-02,3.20737148391,-1.8095224978,-1.06123444953
2004-01-09,5.61505185757,2.54520632037,4.76757618722
2004-01-16,0.632913505165,2.72008506999,1.55282623266
2004-01-23,0.566217303878,-1.78208965701,0.843886864586
2004-01-30,-4.78652469933,-0.763627452499,-4.25264001034
2004-02-06,-2.43142702189,-3.1861102069,-2.82961481505
2004-02-13,1.53900662219,0.215594765507,-1.77874389806
2004-02-20,4.12999679222,4.21706897905,4.20899715996
2004-02-27,2.764863521,0.651691553573,2.41166066387
2004-03-05,4.42496430097,3.16311700409,3.94460483403
2004-03-12,-1.1030071583,1.54481297249,2.22809068598
2004-03-19,3.53393664453,1.19956050166,1.09570124688
2004-03-26,-2.84685403117,1.28083723492,-0.0726744218033
2004-04-02,-4.13307077969,-2.93806443932,-3.36383591488
2004-04-09,1.60052662539,-3.19601103363,-0.603320080417
2004-04-16,3.59858919234,8.11870511014,5.41070325647
2004-04-23,-0.739101664639,0.124688295456,0.25049216891
2004-04-30,2.75112463359,1.69888255865,1.70096234244
2004-05-07,4.90100893957,2.21120625112,5.16972886669
2004-05-14,3.35166507829,3.03903015757,5.42252615709
2004-05-21,2.13025807039,3.87623334615,3.29529350038
2004-05-28,-1.25689007351,-2.09047160615,-0.705849178845
2004-06-04,-1.86175590161,0.540926585866,-2.87429971275
2004-06-11,-5.2636477934,-4.94718274542,-7.33037119688
2004-06-18,-0.709927729643,-0.628462340829,-1.65065646017
2004-06-25,-1.08883597214,1.04525365571,1.13774714629
2004-07-02,-2.06673052575,-4.46543434519,-3.20473262872
2004-07-09,7.12256710514,6.66913744987,6.14363693035
2004-07-16,3.36641456098,0.0871459750141,0.0998170104504
2004-07-23,3.35925350084,0.809721023262,1.68182035005
2004-07-30,4.04019319145,1.48659112758,3.2810920092
2004-08-06,3.26628769811,4.981660871,3.33001050201
2004-08-13,2.70064552086,3.05752914594,-0.245173276351
2004-08-20,3.19224552291,4.15444357748,3.52711768783
2004-08-27,-5.37057266732,-0.528901875179,-3.46576799265
2004-09-03,-2.95588022415,-8.26133490099,-5.15999958161
2004-09-10,-0.980400009662,-4.20112184632,1.12378771375
2004-09-17,2.31294546938,-1.12182968538,2.02282497755
2004-09-24,8.64095111875,2.03299772051,7.67640162118
2004-10-01,3.9178260223,5.46041340349,4.00451063241
2004-10-08,2.05889625776,1.43887374521,3.93063699266
2004-10-15,5.79667559743,-0.211864486029,5.26574598503
2004-10-22,-0.906767498259,-0.478342660689,1.61212559446
2004-10-29,-0.695482187337,-0.427122913095,0.37411192156
2004-11-05,-9.11711998835,-1.94495596159,-11.3219156827
2004-11-12,-6.66085228971,-4.69097728211,-10.5143706774
2004-11-19,-5.27320816276,-5.91784125068,-10.8842017253
2004-11-26,5.15639936546,2.249307605,4.65514064029
2004-12-03,-3.49661022456,5.03141675124,-5.03569809663
2004-12-10,-9.41005510128,-6.49522182796,-15.8550872198
2004-12-17,6.13752786764,2.11411774396,5.91421836519
2004-12-24,2.88445980508,5.7534824361,10.3559507373
2004-12-31,-3.36083026842,-7.41721659334,-10.2029285192
2005-01-07,5.57192731636,3.12617613258,7.89835725348
2005-01-14,5.8174721037,7.19694668385,5.86487270815
2005-01-21,1.09290705322,6.05451488809,0.0666000690618
2005-01-28,1.62819878538,2.5858099437,3.82087293868
2005-02-04,-3.96223651709,-3.94289132641,-3.3559102943
2005-02-11,-1.71766504006,-1.53269658393,-2.99332925001
2005-02-18,4.36178053959,3.09303006914,4.83185772708
2005-02-25,6.44417672311,3.98062504004,7.66838876214
2005-03-04,6.22941424913,4.52997592297,5.05246953851
2005-03-11,3.37132100234,4.0206420478,4.28937512748
2005-03-18,3.26136001257,3.41179784702,2.38623035874
2005-03-25,-2.00724905063,2.92162799926,0.10712373815
2005-04-01,-2.88726537667,-1.7170533137,-2.27405576339
2005-04-08,2.94305338369,6.19694766931,9.20188987203
2005-04-15,-6.45013401965,-6.21833118271,-7.19585892736
2005-04-22,1.57390618625,-3.28254664579,-0.0268420347874
2005-04-29,0.797126802733,4.19793355924,5.05144676908
2005-05-06,-3.12740602172,-2.92431072173,-1.77679452207
2005-05-13,-2.73434756727,-0.722657256413,3.87309555735
2005-05-20,-3.59570508578,-2.15492066233,-6.71913745091
2005-05-27,3.3695769187,1.58185319143,2.82005774375
2005-06-03,3.77631947951,4.49513878623,4.4722899994
2005-06-10,2.81378469589,4.48375898536,2.13898751183
2005-06-17,4.2808459498,1.82205461135,2.73529528934
2005-06-24,5.00464402234,0.17841217935,5.88269749949
2005-07-01,-0.457586155698,5.28468503138,-1.75601090304
2005-07-08,2.25002951573,0.990754903023,2.90978451851
2005-07-15,-0.95313086173,0.759755345491,-0.442185111385
2005-07-22,-1.82749770571,-5.28782579881,-5.18415687951
2005-07-29,3.67349164187,0.852718345223,1.96424570578
2005-08-05,3.22934217207,5.28070072737,4.0583979927
2005-08-12,6.47247004288,1.9755966504,5.34772405143
2005-08-19,-0.357448511759,2.49902238248,0.166493274672
2005-08-26,2.23240738745,-0.861392335091,1.28100925289
2005-09-02,0.622298433819,3.47016081929,4.14212811409
2005-09-09,-4.40804371411,-2.3989415144,-1.40833429557
2005-09-16,-3.2463078824,-3.1044621682,-2.81594621583
2005-09-23,3.86111237274,2.12148075838,4.40139361486
2005-09-30,-2.33733511853,-0.903700666011,0.431627117037
2005-10-07,-5.33614072096,-0.392367187882,-5.18292332209
2005-10-14,-0.578626529312,-3.49126367053,-3.48262592139
2005-10-21,-0.753815459202,-0.389358051913,-0.943807949731
2005-10-28,0.600087527314,-1.62940209441,-2.04666408078
2005-11-04,0.409417153266,-0.11335727645,-0.154100195602
2005-11-11,-3.37606718811,0.490289498079,-8.64707552615
2005-11-18,-5.46445630678,-4.79722143572,-4.67144913804
2005-11-25,-0.372648092872,-0.237107402134,0.951910995545
2005-12-02,0.037327361389,-0.0989609185166,-0.249625691282
2005-12-09,4.52384266288,5.32122441045,4.47233968875
2005-12-16,4.66902428887,2.88695104889,2.89738793094
2005-12-23,-4.15314659938,-3.98192139996,-3.35253304532
2005-12-30,1.79361235227,-1.0879007954,3.02695136236
2006-01-06,7.29122169417,6.35665463324,6.88530993154
2006-01-13,0.742537713565,3.24237810378,0.952182048
2006-01-20,2.16362242108,2.05338937524,3.03342804484
2006-01-27,0.361323148581,2.81234330099,2.88323102122
2006-02-03,0.360022303249,0.430820881769,0.909372741419
2006-02-10,-4.42458178698,-2.76608029949,-3.66731662994
2006-02-17,-5.35048374739,-4.25374431904,-8.4207601425
2006-02-24,2.29934340118,-0.6405715854,1.15112432368
2006-03-03,2.7731125279,2.79873939123,4.94738664437
2006-03-10,-2.58806747551,0.932971522038,1.1467528513
